股票代码,股票名称,板块名称
601012,隆基绿能,沪股通
601519,大智慧,沪股通
601952,苏垦农发,沪股通
603170,宝立食品,沪股通
688223,晶科能源,沪股通
688259,创耀科技,沪股通
688505,复旦张江,沪股通
600063,皖维高新,沪股通
600172,黄河旋风,沪股通
600525,长园集团,沪股通
600566,济川药业,沪股通
603718,海利生物,沪股通
605555,德昌股份,沪股通
600557,康缘药业,沪股通
600751,海航科技,沪股通
600985,淮北矿业,沪股通
603213,镇洋发展,沪股通
603225,新凤鸣,沪股通
688001,华兴源创,沪股通
600422,昆药集团,沪股通
600728,佳都科技,沪股通
600968,海油发展,沪股通
601615,明阳智能,沪股通
603136,天目湖,沪股通
603520,司太立,沪股通
605286,同力日升,沪股通
605507,国邦医药,沪股通
688110,东芯股份,沪股通
600313,农发种业,沪股通
600458,时代新材,沪股通
600875,东方电气,沪股通
601028,玉龙股份,沪股通
603229,奥翔药业,沪股通
603707,健友股份,沪股通
600089,特变电工,沪股通
600267,海正药业,沪股通
600459,贵研铂业,沪股通
600546,山煤国际,沪股通
600559,老白干酒,沪股通
600694,大商股份,沪股通
600855,航天长峰,沪股通
600887,伊利股份,沪股通
600956,新天绿能,沪股通
601001,晋控煤业,沪股通
603309,维力医疗,沪股通
603398,沐邦高科,沪股通
603568,伟明环保,沪股通
603636,南威软件,沪股通
603667,五洲新春,沪股通
688266,泽璟制药,沪股通
600200,江苏吴中,沪股通
600201,生物股份,沪股通
600211,西藏药业,沪股通
600217,中再资环,沪股通
600330,天通股份,沪股通
600562,国睿科技,沪股通
600682,南京新百,沪股通
603187,海容冷链,沪股通
603315,福鞍股份,沪股通
603997,继峰股份,沪股通
688166,博瑞医药,沪股通
688182,灿勤科技,沪股通
600415,小商品城,沪股通
600499,科达制造,沪股通
600575,淮河能源,沪股通
600598,北大荒,沪股通
600673,东阳光,沪股通
600696,岩石股份,沪股通
601699,潞安环能,沪股通
601877,正泰电器,沪股通
605222,起帆电缆,沪股通
688148,芳源股份,沪股通
688321,微芯生物,沪股通
600004,白云机场,沪股通
600057,厦门象屿,沪股通
600138,中青旅,沪股通
600435,北方导航,沪股通
600586,金晶科技,沪股通
600927,永安期货,沪股通
601801,皖新传媒,沪股通
601990,南京证券,沪股通
603359,东珠生态,沪股通
603538,美诺华,沪股通
688660,电气风电,沪股通
688779,长远锂科,沪股通
600103,青山纸业,沪股通
600338,西藏珠峰,沪股通
600392,盛和资源,沪股通
600403,大有能源,沪股通
600537,亿晶光电,沪股通
600703,三安光电,沪股通
600771,广誉远,沪股通
600775,南京熊猫,沪股通
600851,海欣股份,沪股通
601118,海南橡胶,沪股通
601126,四方股份,沪股通
601137,博威合金,沪股通
603826,坤彩科技,沪股通
688157,松井股份,沪股通
600110,诺德股份,沪股通
600127,金健米业,沪股通
600158,中体产业,沪股通
600295,鄂尔多斯,沪股通
600305,恒顺醋业,沪股通
600438,通威股份,沪股通
600478,科力远,沪股通
600502,安徽建工,沪股通
600515,海南机场,沪股通
600868,梅雁吉祥,沪股通
601019,山东出版,沪股通
601198,东兴证券,沪股通
601216,君正集团,沪股通
601311,骆驼股份,沪股通
603053,成都燃气,沪股通
605183,确成股份,沪股通
688062,迈威生物,沪股通
688221,前沿生物,沪股通
600016,民生银行,沪股通
600039,四川路桥,沪股通
600165,宁科生物,沪股通
600169,太原重工,沪股通
600230,沧州大化,沪股通
600251,冠农股份,沪股通
600282,南钢股份,沪股通
600312,平高电气,沪股通
600480,凌云股份,沪股通
600577,精达股份,沪股通
600597,光明乳业,沪股通
600660,福耀玻璃,沪股通
600664,哈药股份,沪股通
600869,远东股份,沪股通
600881,亚泰集团,沪股通
600918,中泰证券,沪股通
601058,赛轮轮胎,沪股通
601766,中国中车,沪股通
601865,福莱特,沪股通
601881,中国银河,沪股通
603858,步长制药,沪股通
603959,百利科技,沪股通
603977,国泰集团,沪股通
603993,洛阳钼业,沪股通
600015,华夏银行,沪股通
600108,亚盛集团,沪股通
600120,浙江东方,沪股通
600123,兰花科创,沪股通
600157,永泰能源,沪股通
600170,上海建工,沪股通
600297,广汇汽车,沪股通
600339,中油工程,沪股通
600360,华微电子,沪股通
600361,创新新材,沪股通
600395,盘江股份,沪股通
600572,康恩贝,沪股通
600580,卧龙电驱,沪股通
600612,老凤祥,沪股通
600742,一汽富维,沪股通
600777,新潮能源,沪股通
600820,隧道股份,沪股通
600846,同济科技,沪股通
600990,四创电子,沪股通
601011,宝泰隆,沪股通
601099,太平洋,沪股通
601162,天风证券,沪股通
601228,广州港,沪股通
601258,庞大集团,沪股通
601515,东风股份,沪股通
601860,紫金银行,沪股通
601869,长飞光纤,沪股通
601880,辽港股份,沪股通
601916,浙商银行,沪股通
601929,吉视传媒,沪股通
601933,永辉超市,沪股通
601968,宝钢包装,沪股通
603300,华铁应急,沪股通
603366,日出东方,沪股通
603995,甬金股份,沪股通
688538,和辉光电,沪股通
600010,包钢股份,沪股通
600018,上港集团,沪股通
600023,浙能电力,沪股通
600025,华能水电,沪股通
600061,国投资本,沪股通
600104,上汽集团,沪股通
600166,福田汽车,沪股通
600220,江苏阳光,沪股通
600221,海航控股,沪股通
600252,中恒集团,沪股通
600269,赣粤高速,沪股通
600307,酒钢宏兴,沪股通
600418,江淮汽车,沪股通
600578,京能电力,沪股通
600658,电子城,沪股通
600667,太极实业,沪股通
600746,江苏索普,沪股通
600837,海通证券,沪股通
600909,华安证券,沪股通
600917,重庆燃气,沪股通
600959,江苏有线,沪股通
600963,岳阳林纸,沪股通
600982,宁波能源,沪股通
601015,陕西黑猫,沪股通
601016,节能风电,沪股通
601018,宁波港,沪股通
601158,重庆水务,沪股通
601222,林洋能源,沪股通
601233,桐昆股份,沪股通
601298,青岛港,沪股通
601665,齐鲁银行,沪股通
601825,沪农商行,沪股通
601828,美凯龙,沪股通
601868,中国能建,沪股通
601886,江河集团,沪股通
603077,和邦生物,沪股通
603324,盛剑环境,沪股通
603358,华达科技,沪股通
603367,辰欣药业,沪股通
605136,丽人丽妆,沪股通
688091,上海谊众,沪股通
688256,寒武纪,沪股通
688733,壹石通,沪股通
688772,珠海冠宇,沪股通
600017,日照港,沪股通
600022,山东钢铁,沪股通
600081,东风科技,沪股通
600109,国金证券,沪股通
600177,雅戈尔,沪股通
600179,安通控股,沪股通
600190,锦州港,沪股通
600227,圣济堂,沪股通
600268,国电南自,沪股通
600273,嘉化能源,沪股通
600299,安迪苏,沪股通
600370,三房巷,沪股通
600635,大众公用,沪股通
600643,爱建集团,沪股通
600691,阳煤化工,沪股通
600732,爱旭股份,沪股通
600736,苏州高新,沪股通
600740,山西焦化,沪股通
600744,华银电力,沪股通
600757,长江传媒,沪股通
600790,轻纺城,沪股通
600812,华北制药,沪股通
600817,宇通重工,沪股通
600863,内蒙华电,沪股通
600871,石化油服,沪股通
600903,贵州燃气,沪股通
600905,三峡能源,沪股通
600929,雪天盐业,沪股通
600936,广西广电,沪股通
601005,重庆钢铁,沪股通
601107,四川成渝,沪股通
601116,三江购物,沪股通
601187,厦门银行,沪股通
601288,农业银行,沪股通
601328,交通银行,沪股通
601375,中原证券,沪股通
601399,国机重装,沪股通
601568,北元集团,沪股通
601666,平煤股份,沪股通
601696,中银证券,沪股通
601816,京沪高铁,沪股通
601866,中远海发,沪股通
601949,中国出版,沪股通
601992,金隅集团,沪股通
601997,贵阳银行,沪股通
603098,森特股份,沪股通
603355,莱克电气,沪股通
603601,再升科技,沪股通
603730,岱美股份,沪股通
605388,均瑶健康,沪股通
600000,浦发银行,沪股通
600035,楚天高速,沪股通
600073,上海梅林,沪股通
600106,重庆路桥,沪股通
600155,华创阳安,沪股通
600162,香江控股,沪股通
600195,中牧股份,沪股通
600207,安彩高科,沪股通
600300,维维股份,沪股通
600332,白云山,沪股通
600369,西南证券,沪股通
600400,红豆股份,沪股通
600496,精工钢构,沪股通
600516,方大炭素,沪股通
600517,国网英大,沪股通
600565,迪马股份,沪股通
600609,金杯汽车,沪股通
600618,氯碱化工,沪股通
600688,上海石化,沪股通
600789,鲁抗医药,沪股通
600811,东方集团,沪股通
600823,世茂股份,沪股通
600864,哈投股份,沪股通
600871,石化油服,沪股通
600874,创业环保,沪股通
600903,贵州燃气,沪股通
600908,无锡银行,沪股通
600973,宝胜股份,沪股通
600981,汇鸿集团,沪股通
601077,渝农商行,沪股通
601111,中国国航,沪股通
601169,北京银行,沪股通
601212,白银有色,沪股通
601333,广深铁路,沪股通
601377,兴业证券,沪股通
601555,东吴证券,沪股通
601588,北辰实业,沪股通
601686,友发集团,沪股通
601777,力帆科技,沪股通
601500,通用股份,沪股通
601555,东吴证券,沪股通
601568,北元集团,沪股通
601588,北辰实业,沪股通
601686,友发集团,沪股通
601777,力帆科技,沪股通
601816,京沪高铁,沪股通
601825,沪农商行,沪股通
601886,江河集团,沪股通
601997,贵阳银行,沪股通
600095,湘财股份,沪股通
600115,中国东航,沪股通
600121,郑州煤电,沪股通
600153,建发股份,沪股通
600167,联美控股,沪股通
600219,南山铝业,沪股通
600331,宏达股份,沪股通
600340,华夏幸福,沪股通
600376,首开股份,沪股通
600507,方大特钢,沪股通
600567,山鹰国际,沪股通
600582,天地科技,沪股通
600595,中孚实业,沪股通
600606,绿地控股,沪股通
600617,国新能源,沪股通
600621,华鑫股份,沪股通
600642,申能股份,沪股通
600649,城投控股,沪股通
600704,物产中大,沪股通
600707,彩虹股份,沪股通
600758,辽宁能源,沪股通
600795,国电电力,沪股通
600811,东方集团,沪股通
600835,上海机电,沪股通
600928,西安银行,沪股通
600973,宝胜股份,沪股通
601101,昊华能源,沪股通
601108,财通证券,沪股通
601229,上海银行,沪股通
601326,秦港股份,沪股通
601500,通用股份,沪股通
601608,中信重工,沪股通
601619,嘉泽新能,沪股通
601700,风范股份,沪股通
601727,上海电气,沪股通
601918,新集能源,沪股通
601969,海南矿业,沪股通
601975,招商南油,沪股通
601988,中国银行,沪股通
603060,国检集团,沪股通
603093,南华期货,沪股通
603555,贵人鸟,沪股通
603569,长久物流,沪股通
603823,百合花,沪股通
605198,安德利,沪股通
605199,葫芦娃,沪股通
688055,龙腾光电,沪股通
600019,宝钢股份,沪股通
600029,南方航空,沪股通
600163,中闽能源,沪股通
600185,格力地产,沪股通
600248,陕西建工,沪股通
600278,东方创业,沪股通
600320,振华重工,沪股通
600491,龙元建设,沪股通
600497,驰宏锌锗,沪股通
600528,中铁工业,沪股通
600531,豫光金铅,沪股通
600623,华谊集团,沪股通
600708,光明地产,沪股通
600718,东软集团,沪股通
600733,北汽蓝谷,沪股通
600737,中粮糖业,沪股通
600750,江中药业,沪股通
600782,新钢股份,沪股通
600808,马钢股份,沪股通
600810,神马股份,沪股通
600866,星湖科技,沪股通
600919,江苏银行,沪股通
601106,中国一重,沪股通
601128,常熟银行,沪股通
601238,广汽集团,沪股通
601388,怡球资源,沪股通
601398,工商银行,沪股通
601607,上海医药,沪股通
601633,长城汽车,沪股通
601878,浙商证券,沪股通
601989,中国重工,沪股通
603033,三维股份,沪股通
603056,德邦股份,沪股通
603128,华贸物流,沪股通
603258,电魂网络,沪股通
603439,贵州三力,沪股通
603866,桃李面包,沪股通
688299,长阳科技,沪股通
600026,中远海能,沪股通
600105,永鼎股份,沪股通
600208,新湖中宝,沪股通
600236,桂冠电力,沪股通
600266,城建发展,沪股通
600308,华泰股份,沪股通
600409,三友化工,沪股通
600410,华胜天成,沪股通
600416,湘电股份,沪股通
600429,三元股份,沪股通
600550,保变电气,沪股通
600581,八一钢铁,沪股通
600590,泰豪科技,沪股通
600675,中华企业,沪股通
600739,辽宁成大,沪股通
600873,梅花生物,沪股通
601006,大秦铁路,沪股通
601008,连云港,沪股通
601009,南京银行,沪股通
601330,绿色动力,沪股通
601456,国联证券,沪股通
601528,瑞丰银行,沪股通
601598,中国外运,沪股通
601609,金田股份,沪股通
601618,中国中冶,沪股通
601668,中国建筑,沪股通
601718,际华集团,沪股通
601778,晶科科技,沪股通
601788,光大证券,沪股通
601827,三峰环境,沪股通
603327,福蓉科技,沪股通
603328,依顿电子,沪股通
603530,神马电力,沪股通
603588,高能环境,沪股通
603989,艾华集团,沪股通
605296,神农集团,沪股通
688298,东方生物,沪股通
600126,杭钢股份,沪股通
600151,航天机电,沪股通
600216,浙江医药,沪股通
600350,山东高速,沪股通
600367,红星发展,沪股通
600390,五矿资本,沪股通
600489,中金黄金,沪股通
600509,天富能源,沪股通
600604,市北高新,沪股通
600662,外服控股,沪股通
600713,南京医药,沪股通
600748,上实发展,沪股通
600783,鲁信创投,沪股通
600787,中储股份,沪股通
600861,北京城乡,沪股通
600977,中国电影,沪股通
601000,唐山港,沪股通
601003,柳钢股份,沪股通
601658,邮储银行,沪股通
601901,方正证券,沪股通
601985,中国核电,沪股通
601991,大唐发电,沪股通
603113,金能科技,沪股通
605009,豪悦护理,沪股通
605368,蓝天燃气,沪股通
600210,紫江企业,沪股通
600271,航天信息,沪股通
600288,大恒科技,沪股通
600316,洪都航空,沪股通
600500,中化国际,沪股通
600841,动力新科,沪股通
600958,东方证券,沪股通
601211,国泰君安,沪股通
601611,中国核建,沪股通
601800,中国交建,沪股通
601958,金钼股份,沪股通
603223,恒通股份,沪股通
603227,雪峰科技,沪股通
603609,禾丰股份,沪股通
603668,天马科技,沪股通
605018,长华集团,沪股通
605050,福然德,沪股通
688126,沪硅产业,沪股通
600084,中葡股份,沪股通
600114,东睦股份,沪股通
600223,鲁商发展,沪股通
600328,中盐化工,沪股通
600335,国机汽车,沪股通
600420,国药现代,沪股通
600510,黑牡丹,沪股通
600690,海尔智家,沪股通
600776,东方通信,沪股通
600986,浙文互联,沪股通
601890,亚星锚链,沪股通
601939,建设银行,沪股通
603118,共进股份,沪股通
603297,永新光学,沪股通
603896,寿仙谷,沪股通
605099,共创草坪,沪股通
688425,铁建重工,沪股通
688707,振华新材,沪股通
600012,皖通高速,沪股通
600027,华电国际,沪股通
600037,歌华有线,沪股通
600064,南京高科,沪股通
600143,金发科技,沪股通
600343,航天动力,沪股通
600352,浙江龙盛,沪股通
600366,宁波韵升,沪股通
600425,青松建化,沪股通
